customer_id;customer_name;city;signup_date
537;Cliente_537;teresina;2026-02-06 00:00:00
538;Cliente_538;teresina;2025-02-01 00:00:00
539;Cliente_539;desconhecido;2026-02-28 00:00:00
540;Cliente_540;oeiras;2026-05-16 00:00:00
541;cliente_541;desconhecido;2025-06-08 00:00:00
542;Cliente_542;picos;2025-07-12 00:00:00
543;Cliente_543;desconhecido;2026-04-04 00:00:00
544;Cliente_544;oeiras;2025-01-01 00:00:00
545;Cliente_545;picos;2025-10-28 00:00:00
546;Cliente_546;desconhecido;2025-01-22 00:00:00
547;Cliente_547;desconhecido;2025-10-20 00:00:00
548;Cliente_548;desconhecido;2026-02-18 00:00:00
549;Cliente_549;teresina;2025-06-27 00:00:00
550;Cliente_550;teresina;2026-02-13 00:00:00
551;Cliente_551;oeiras;2026-04-23 00:00:00
552;Cliente_552;picos;2025-12-13 00:00:00
553;Cliente_553;teresina;2025-10-28 00:00:00
554;Cliente_554;teresina;2025-10-04 00:00:00
555;Cliente_555;desconhecido;2025-02-02 00:00:00
556;Cliente_556;teresina;2026-03-30 00:00:00
557;Cliente_557;floriano;2025-10-29 00:00:00
558;Cliente_558;picos;2025-04-03 00:00:00
559;Cliente_559;floriano;2025-10-16 00:00:00
560;Cliente_560;desconhecido;2025-03-18 00:00:00
561;Cliente_561;teresina;2025-07-11 00:00:00
562;Cliente_562;teresina;2026-02-08 00:00:00
563;Cliente_563;picos;2025-06-26 00:00:00
564;Cliente_564;picos;2025-01-18 00:00:00
565;Cliente_565;floriano;2025-09-06 00:00:00
566;Cliente_566;desconhecido;2025-05-24 00:00:00
567;Cliente_567;desconhecido;2025-10-31 00:00:00
568;Cliente_568;teresina;2026-03-08 00:00:00
569;cliente_569;picos;2025-07-13 00:00:00
570;Cliente_570;floriano;2025-07-09 00:00:00
571;Cliente_571;desconhecido;2026-04-11 00:00:00
572;Cliente_572;oeiras;2025-07-23 00:00:00
573;Cliente_573;picos;2025-05-12 00:00:00
574;Cliente_574;picos;2026-05-05 00:00:00
575;Cliente_575;picos;2025-08-18 00:00:00
576;Cliente_576;picos;2026-01-05 00:00:00
577;Cliente_577;teresina;2026-04-27 00:00:00
578;Cliente_578;picos;2026-03-05 00:00:00
579;Cliente_579;floriano;2025-12-30 00:00:00
580;Cliente_580;teresina;2025-01-29 00:00:00
581;Cliente_581;picos;2026-04-26 00:00:00
582;Cliente_582;floriano;2025-10-30 00:00:00
583;Cliente_583;teresina;2025-06-15 00:00:00
584;Cliente_584;teresina;2025-09-04 00:00:00
585;Cliente_585;desconhecido;2025-03-15 00:00:00
586;Cliente_586;teresina;2026-01-03 00:00:00
587;Cliente_587;picos;2026-04-20 00:00:00
588;Cliente_588;floriano;2026-03-20 00:00:00
589;Cliente_589;desconhecido;2025-08-17 00:00:00
590;Cliente_590;teresina;2026-03-08 00:00:00
591;cliente_591;teresina;2025-06-15 00:00:00
592;Cliente_592;oeiras;2025-07-07 00:00:00
593;Cliente_593;picos;2025-04-03 00:00:00
594;Cliente_594;picos;2025-08-13 00:00:00
595;Cliente_595;teresina;2025-05-07 00:00:00
596;Cliente_596;desconhecido;2025-06-01 00:00:00
597;Cliente_597;teresina;2025-02-25 00:00:00
598;Cliente_598;picos;2025-03-20 00:00:00
599;Cliente_599;desconhecido;2025-12-09 00:00:00
600;Cliente_600;desconhecido;2025-05-27 00:00:00
601;Cliente_601;teresina;2025-08-10 00:00:00
602;Cliente_602;picos;2025-02-19 00:00:00
603;Cliente_603;picos;2025-01-30 00:00:00
604;Cliente_604;picos;2025-11-24 00:00:00
605;cliente_605;teresina;2025-09-19 00:00:00
606;Cliente_606;desconhecido;2026-04-29 00:00:00
607;Cliente_607;teresina;2025-01-21 00:00:00
608;Cliente_608;floriano;2025-04-03 00:00:00
609;Cliente_609;desconhecido;2025-04-28 00:00:00
610;Cliente_610;picos;2026-03-01 00:00:00
611;Cliente_611;teresina;2026-01-25 00:00:00
612;Cliente_612;floriano;2025-12-09 00:00:00
613;Cliente_613;floriano;2025-06-07 00:00:00
614;Cliente_614;oeiras;2025-09-24 00:00:00
615;Cliente_615;picos;2025-09-23 00:00:00
616;Cliente_616;desconhecido;2025-11-24 00:00:00
617;Cliente_617;picos;2025-07-29 00:00:00
618;Cliente_618;desconhecido;2025-12-07 00:00:00
619;Cliente_619;desconhecido;2025-07-07 00:00:00
620;cliente_620;floriano;2025-11-01 00:00:00
621;Cliente_621;teresina;2026-05-11 00:00:00
622;Cliente_622;oeiras;2025-05-06 00:00:00
623;Cliente_623;teresina;2026-02-03 00:00:00
624;Cliente_624;desconhecido;2026-04-05 00:00:00
625;Cliente_625;oeiras;2025-09-11 00:00:00
626;Cliente_626;desconhecido;2025-10-03 00:00:00
627;Cliente_627;picos;2025-04-25 00:00:00
628;Cliente_628;teresina;2025-05-09 00:00:00
629;Cliente_629;picos;2025-02-19 00:00:00
630;Cliente_630;teresina;2025-01-10 00:00:00
631;Cliente_631;teresina;2025-09-25 00:00:00
632;Cliente_632;teresina;2026-03-22 00:00:00
633;Cliente_633;teresina;2025-03-05 00:00:00
634;Cliente_634;desconhecido;2025-05-24 00:00:00
635;Cliente_635;picos;2025-10-05 00:00:00
636;Cliente_636;picos;2025-12-09 00:00:00
637;Cliente_637;picos;2026-05-01 00:00:00
638;Cliente_638;teresina;2025-12-22 00:00:00
639;Cliente_639;floriano;2025-01-19 00:00:00
640;Cliente_640;desconhecido;2025-07-05 00:00:00
641;Cliente_641;teresina;2026-01-02 00:00:00
642;Cliente_642;desconhecido;2026-04-13 00:00:00
643;Cliente_643;floriano;2025-01-28 00:00:00
644;Cliente_644;oeiras;2026-04-24 00:00:00
645;Cliente_645;oeiras;2025-11-20 00:00:00
646;cliente_646;picos;2025-02-05 00:00:00
647;Cliente_647;oeiras;2025-01-11 00:00:00
648;Cliente_648;teresina;2026-02-02 00:00:00
649;Cliente_649;picos;2026-02-19 00:00:00
650;Cliente_650;picos;2025-01-18 00:00:00
651;Cliente_651;oeiras;2025-11-16 00:00:00
652;Cliente_652;picos;2025-11-15 00:00:00
653;Cliente_653;picos;2025-08-11 00:00:00
654;Cliente_654;picos;2025-06-06 00:00:00
655;Cliente_655;picos;2025-11-01 00:00:00
656;Cliente_656;teresina;2025-02-13 00:00:00
657;Cliente_657;picos;2025-08-14 00:00:00
658;Cliente_658;teresina;2026-04-14 00:00:00
659;Cliente_659;picos;2026-01-12 00:00:00
660;Cliente_660;desconhecido;2025-08-21 00:00:00
661;Cliente_661;oeiras;2025-07-17 00:00:00
662;Cliente_662;teresina;2026-04-02 00:00:00
663;Cliente_663;teresina;2026-02-24 00:00:00
664;Cliente_664;picos;2025-04-07 00:00:00
665;Cliente_665;floriano;2025-07-22 00:00:00
666;cliente_666;desconhecido;2026-05-03 00:00:00
667;Cliente_667;teresina;2025-05-19 00:00:00
668;Cliente_668;teresina;2025-01-30 00:00:00
669;Cliente_669;picos;2025-11-07 00:00:00
670;Cliente_670;picos;2025-09-22 00:00:00
671;Cliente_671;oeiras;2026-01-26 00:00:00
672;Cliente_672;oeiras;2026-01-14 00:00:00
673;Cliente_673;oeiras;2025-06-30 00:00:00
674;Cliente_674;floriano;2026-03-12 00:00:00
675;Cliente_675;picos;2026-01-14 00:00:00
676;Cliente_676;teresina;2025-05-18 00:00:00
677;Cliente_677;oeiras;2025-03-07 00:00:00
678;Cliente_678;teresina;2026-01-28 00:00:00
679;Cliente_679;teresina;2026-05-08 00:00:00
680;Cliente_680;desconhecido;2026-02-06 00:00:00
681;Cliente_681;picos;2025-07-14 00:00:00
682;Cliente_682;teresina;2026-01-06 00:00:00
683;Cliente_683;floriano;2025-10-12 00:00:00
684;Cliente_684;picos;2026-02-07 00:00:00
685;Cliente_685;teresina;2025-08-16 00:00:00
686;Cliente_686;desconhecido;2025-03-16 00:00:00
687;Cliente_687;picos;2025-02-15 00:00:00
688;Cliente_688;desconhecido;2025-11-08 00:00:00
689;Cliente_689;picos;2026-05-13 00:00:00
690;Cliente_690;picos;2025-01-14 00:00:00
691;cliente_691;teresina;2025-06-03 00:00:00
692;Cliente_692;floriano;2025-11-14 00:00:00
693;Cliente_693;floriano;2026-01-08 00:00:00
694;Cliente_694;teresina;2025-01-21 00:00:00
695;Cliente_695;picos;2025-12-13 00:00:00
696;Cliente_696;teresina;2025-07-11 00:00:00
697;Cliente_697;floriano;2025-03-20 00:00:00
698;Cliente_698;teresina;2025-07-25 00:00:00
699;Cliente_699;floriano;2025-06-25 00:00:00
700;Cliente_700;picos;2025-03-29 00:00:00
701;Cliente_701;picos;2026-02-27 00:00:00
702;Cliente_702;oeiras;2026-04-03 00:00:00
703;Cliente_703;floriano;2026-03-31 00:00:00
704;Cliente_704;floriano;2025-05-29 00:00:00
705;Cliente_705;picos;2025-07-31 00:00:00
706;Cliente_706;floriano;2025-02-24 00:00:00
707;Cliente_707;oeiras;2026-01-06 00:00:00
708;cliente_708;desconhecido;2025-01-02 00:00:00
709;Cliente_709;picos;2026-04-15 00:00:00
710;Cliente_710;floriano;2025-01-08 00:00:00
711;Cliente_711;teresina;2026-01-29 00:00:00
712;Cliente_712;oeiras;2026-04-04 00:00:00
713;Cliente_713;floriano;2025-04-12 00:00:00
714;Cliente_714;picos;2025-09-23 00:00:00
715;Cliente_715;picos;2025-02-08 00:00:00
716;Cliente_716;desconhecido;2025-08-28 00:00:00
717;Cliente_717;picos;2025-11-29 00:00:00
718;cliente_718;teresina;2025-03-15 00:00:00
719;Cliente_719;picos;2025-01-17 00:00:00
720;Cliente_720;floriano;2025-02-02 00:00:00
721;Cliente_721;teresina;2025-01-11 00:00:00
722;Cliente_722;floriano;2026-01-27 00:00:00
723;Cliente_723;floriano;2025-05-03 00:00:00
724;Cliente_724;floriano;2026-03-14 00:00:00
725;Cliente_725;desconhecido;2026-02-22 00:00:00
726;Cliente_726;teresina;2026-05-07 00:00:00
727;Cliente_727;picos;2025-05-05 00:00:00
728;Cliente_728;floriano;2025-04-24 00:00:00
729;Cliente_729;oeiras;2025-09-06 00:00:00
730;cliente_730;picos;2025-03-30 00:00:00
731;Cliente_731;picos;2026-05-13 00:00:00
732;Cliente_732;teresina;2025-02-28 00:00:00
733;Cliente_733;teresina;2025-07-26 00:00:00
734;Cliente_734;teresina;2026-02-27 00:00:00
735;Cliente_735;teresina;2025-04-08 00:00:00
736;Cliente_736;teresina;2025-01-18 00:00:00
737;Cliente_737;desconhecido;2025-03-21 00:00:00
738;Cliente_738;picos;2025-05-19 00:00:00
739;Cliente_739;floriano;2025-08-15 00:00:00
740;Cliente_740;picos;2025-03-23 00:00:00
741;Cliente_741;teresina;2025-07-12 00:00:00
742;Cliente_742;teresina;2026-05-02 00:00:00
743;Cliente_743;desconhecido;2025-08-20 00:00:00
744;Cliente_744;teresina;2025-11-02 00:00:00
745;Cliente_745;teresina;2025-10-01 00:00:00
746;Cliente_746;picos;2025-03-06 00:00:00
747;Cliente_747;floriano;2025-02-16 00:00:00
748;Cliente_748;desconhecido;2026-01-27 00:00:00
749;Cliente_749;floriano;2025-03-16 00:00:00
750;Cliente_750;picos;2025-12-22 00:00:00
751;Cliente_751;teresina;2025-04-07 00:00:00
752;Cliente_752;floriano;2026-04-13 00:00:00
753;Cliente_753;teresina;2025-04-09 00:00:00
754;Cliente_754;picos;2025-05-28 00:00:00
755;Cliente_755;teresina;2025-07-02 00:00:00
756;Cliente_756;desconhecido;2025-11-18 00:00:00
757;Cliente_757;picos;2026-04-25 00:00:00
758;Cliente_758;oeiras;2026-02-14 00:00:00
759;Cliente_759;teresina;2025-01-13 00:00:00
760;Cliente_760;picos;2026-03-10 00:00:00
761;Cliente_761;picos;2025-04-04 00:00:00
762;Cliente_762;floriano;2026-01-11 00:00:00
763;Cliente_763;teresina;2025-01-21 00:00:00
764;Cliente_764;desconhecido;2025-06-05 00:00:00
765;Cliente_765;floriano;2025-06-09 00:00:00
766;Cliente_766;floriano;2026-03-06 00:00:00
767;Cliente_767;floriano;2025-05-11 00:00:00
768;Cliente_768;floriano;2025-06-28 00:00:00
769;Cliente_769;desconhecido;2026-02-02 00:00:00
770;Cliente_770;desconhecido;2025-10-27 00:00:00
771;Cliente_771;picos;2025-12-15 00:00:00
772;Cliente_772;picos;2026-02-02 00:00:00
773;Cliente_773;picos;2025-08-02 00:00:00
774;Cliente_774;oeiras;2025-11-12 00:00:00
775;Cliente_775;picos;2025-06-28 00:00:00
776;Cliente_776;teresina;2025-12-21 00:00:00
777;Cliente_777;desconhecido;2025-11-18 00:00:00
778;Cliente_778;oeiras;2025-12-24 00:00:00
779;Cliente_779;desconhecido;2026-04-21 00:00:00
780;Cliente_780;picos;2025-01-23 00:00:00
781;Cliente_781;floriano;2025-05-14 00:00:00
782;Cliente_782;desconhecido;2025-11-23 00:00:00
783;Cliente_783;picos;2025-03-28 00:00:00
784;Cliente_784;picos;2025-11-22 00:00:00
785;Cliente_785;oeiras;2025-09-07 00:00:00
786;Cliente_786;picos;2025-01-04 00:00:00
787;Cliente_787;oeiras;2025-06-29 00:00:00
788;Cliente_788;oeiras;2025-03-14 00:00:00
789;Cliente_789;oeiras;2026-02-22 00:00:00
790;Cliente_790;picos;2025-12-13 00:00:00
791;Cliente_791;teresina;2026-03-06 00:00:00
792;Cliente_792;picos;2025-12-20 00:00:00
793;Cliente_793;picos;2025-01-23 00:00:00
794;Cliente_794;picos;2025-02-26 00:00:00
795;Cliente_795;picos;2025-03-24 00:00:00
796;Cliente_796;teresina;2025-05-29 00:00:00
797;Cliente_797;picos;2025-08-28 00:00:00
798;Cliente_798;picos;2026-01-18 00:00:00
799;Cliente_799;floriano;2025-05-16 00:00:00
800;Cliente_800;teresina;2025-09-08 00:00:00
801;Cliente_801;picos;2025-07-03 00:00:00
802;Cliente_802;oeiras;2025-11-11 00:00:00
803;Cliente_803;teresina;2025-12-01 00:00:00
804;Cliente_804;picos;2025-01-13 00:00:00
805;Cliente_805;teresina;2025-07-08 00:00:00
806;Cliente_806;desconhecido;2026-04-04 00:00:00
807;Cliente_807;desconhecido;2026-01-04 00:00:00
808;Cliente_808;teresina;2025-07-14 00:00:00
809;Cliente_809;teresina;2025-04-28 00:00:00
810;Cliente_810;teresina;2026-03-05 00:00:00
811;Cliente_811;picos;2025-02-24 00:00:00
812;Cliente_812;desconhecido;2025-12-28 00:00:00
813;Cliente_813;picos;2025-09-11 00:00:00
814;Cliente_814;teresina;2025-11-05 00:00:00
815;Cliente_815;oeiras;2025-04-27 00:00:00
816;Cliente_816;teresina;2025-02-15 00:00:00
817;Cliente_817;teresina;2025-04-08 00:00:00
818;Cliente_818;picos;2026-03-07 00:00:00
819;Cliente_819;floriano;2025-08-06 00:00:00
820;Cliente_820;picos;2025-09-21 00:00:00
821;Cliente_821;picos;2025-08-13 00:00:00
822;cliente_822;picos;2026-04-08 00:00:00
823;Cliente_823;picos;2025-08-15 00:00:00
824;Cliente_824;floriano;2025-04-11 00:00:00
825;Cliente_825;floriano;2025-08-24 00:00:00
826;Cliente_826;oeiras;2026-03-20 00:00:00
827;Cliente_827;floriano;2025-11-14 00:00:00
828;Cliente_828;oeiras;2025-12-13 00:00:00
829;Cliente_829;floriano;2025-10-20 00:00:00
830;Cliente_830;oeiras;2025-11-28 00:00:00
831;Cliente_831;floriano;2026-03-30 00:00:00
832;Cliente_832;picos;2025-12-14 00:00:00
833;Cliente_833;picos;2025-12-05 00:00:00
834;Cliente_834;teresina;2025-07-04 00:00:00
835;Cliente_835;teresina;2025-05-14 00:00:00
836;Cliente_836;picos;2025-10-08 00:00:00
837;Cliente_837;desconhecido;2025-05-10 00:00:00
838;Cliente_838;oeiras;2025-05-09 00:00:00
839;Cliente_839;teresina;2025-04-26 00:00:00
840;Cliente_840;oeiras;2025-09-20 00:00:00
841;Cliente_841;desconhecido;2025-07-28 00:00:00
842;Cliente_842;picos;2026-03-19 00:00:00
843;Cliente_843;desconhecido;2026-01-23 00:00:00
844;Cliente_844;oeiras;2025-09-21 00:00:00
845;Cliente_845;teresina;2025-10-06 00:00:00
846;Cliente_846;floriano;2025-09-01 00:00:00
847;Cliente_847;desconhecido;2025-11-13 00:00:00
848;Cliente_848;teresina;2025-01-22 00:00:00
849;cliente_849;picos;2025-08-24 00:00:00
850;Cliente_850;teresina;2026-04-11 00:00:00
851;Cliente_851;desconhecido;2025-04-14 00:00:00
852;Cliente_852;desconhecido;2025-07-01 00:00:00
853;Cliente_853;teresina;2026-02-16 00:00:00
854;Cliente_854;desconhecido;2025-05-11 00:00:00
855;Cliente_855;oeiras;2025-09-26 00:00:00
856;Cliente_856;picos;2026-02-23 00:00:00
857;Cliente_857;floriano;2025-06-17 00:00:00
858;Cliente_858;oeiras;2025-05-05 00:00:00
859;Cliente_859;teresina;2025-01-11 00:00:00
860;Cliente_860;picos;2026-02-10 00:00:00
861;cliente_861;desconhecido;2025-05-13 00:00:00
862;Cliente_862;teresina;2026-03-24 00:00:00
863;Cliente_863;picos;2025-10-29 00:00:00
864;Cliente_864;oeiras;2026-01-25 00:00:00
865;Cliente_865;picos;2025-01-13 00:00:00
866;Cliente_866;floriano;2025-09-05 00:00:00
867;Cliente_867;picos;2025-02-08 00:00:00
868;Cliente_868;oeiras;2025-11-04 00:00:00
869;Cliente_869;picos;2025-12-21 00:00:00
870;Cliente_870;desconhecido;2026-05-06 00:00:00
871;Cliente_871;teresina;2025-09-28 00:00:00
872;Cliente_872;floriano;2025-11-16 00:00:00
873;cliente_873;teresina;2026-01-08 00:00:00
874;Cliente_874;teresina;2026-04-25 00:00:00
875;Cliente_875;floriano;2025-09-05 00:00:00
876;Cliente_876;teresina;2026-03-25 00:00:00
877;Cliente_877;picos;2026-01-08 00:00:00
878;Cliente_878;teresina;2025-02-02 00:00:00
879;Cliente_879;floriano;2025-10-21 00:00:00
880;Cliente_880;oeiras;2025-01-18 00:00:00
881;Cliente_881;picos;2026-03-23 00:00:00
882;Cliente_882;floriano;2025-11-21 00:00:00
883;Cliente_883;desconhecido;2026-02-12 00:00:00
884;Cliente_884;picos;2025-12-15 00:00:00
885;Cliente_885;teresina;2026-01-14 00:00:00
886;Cliente_886;picos;2025-06-29 00:00:00
887;Cliente_887;teresina;2025-01-31 00:00:00
888;Cliente_888;desconhecido;2025-09-04 00:00:00
889;Cliente_889;desconhecido;2025-05-01 00:00:00
890;Cliente_890;picos;2025-01-04 00:00:00
891;Cliente_891;teresina;2025-08-17 00:00:00
892;Cliente_892;picos;2025-10-28 00:00:00
893;Cliente_893;teresina;2025-05-10 00:00:00
894;Cliente_894;teresina;2025-02-07 00:00:00
895;Cliente_895;picos;2025-10-27 00:00:00
896;Cliente_896;teresina;2025-07-02 00:00:00
897;Cliente_897;oeiras;2026-03-21 00:00:00
898;Cliente_898;teresina;2026-04-06 00:00:00
899;Cliente_899;floriano;2025-01-12 00:00:00
900;Cliente_900;picos;2025-12-27 00:00:00
901;cliente_901;teresina;2025-04-13 00:00:00
902;Cliente_902;floriano;2025-11-28 00:00:00
903;Cliente_903;picos;2026-05-09 00:00:00
904;Cliente_904;picos;2026-02-19 00:00:00
905;Cliente_905;oeiras;2025-03-11 00:00:00
906;cliente_906;oeiras;2026-03-25 00:00:00
907;cliente_907;picos;2025-04-19 00:00:00
908;Cliente_908;picos;2025-11-29 00:00:00
909;Cliente_909;desconhecido;2025-06-22 00:00:00
910;Cliente_910;desconhecido;2025-01-24 00:00:00
911;Cliente_911;desconhecido;2025-09-11 00:00:00
912;Cliente_912;teresina;2026-03-24 00:00:00
913;cliente_913;floriano;2025-12-01 00:00:00
914;Cliente_914;floriano;2025-12-30 00:00:00
915;Cliente_915;picos;2025-01-10 00:00:00
916;Cliente_916;desconhecido;2026-03-07 00:00:00
917;Cliente_917;teresina;2025-06-26 00:00:00
918;Cliente_918;floriano;2025-03-20 00:00:00
919;Cliente_919;teresina;2025-04-28 00:00:00
920;Cliente_920;oeiras;2025-09-02 00:00:00
921;Cliente_921;teresina;2025-11-30 00:00:00
922;Cliente_922;teresina;2025-10-14 00:00:00
923;Cliente_923;teresina;2025-03-09 00:00:00
924;Cliente_924;picos;2025-12-02 00:00:00
925;Cliente_925;picos;2025-11-18 00:00:00
926;Cliente_926;picos;2026-04-25 00:00:00
927;cliente_927;picos;2025-10-06 00:00:00
928;Cliente_928;picos;2025-05-13 00:00:00
929;Cliente_929;picos;2026-04-08 00:00:00
930;Cliente_930;desconhecido;2025-03-24 00:00:00
931;Cliente_931;oeiras;2025-05-05 00:00:00
932;Cliente_932;picos;2025-11-22 00:00:00
933;Cliente_933;teresina;2025-08-24 00:00:00
934;Cliente_934;picos;2025-02-25 00:00:00
935;Cliente_935;desconhecido;2025-11-27 00:00:00
936;Cliente_936;teresina;2025-01-31 00:00:00
937;Cliente_937;teresina;2026-04-29 00:00:00
938;Cliente_938;picos;2025-05-09 00:00:00
939;cliente_939;picos;2025-04-29 00:00:00
940;Cliente_940;teresina;2025-11-26 00:00:00
941;Cliente_941;teresina;2025-04-21 00:00:00
942;Cliente_942;teresina;2026-03-18 00:00:00
943;Cliente_943;desconhecido;2025-03-11 00:00:00
944;Cliente_944;teresina;2025-01-03 00:00:00
945;Cliente_945;picos;2025-06-13 00:00:00
946;Cliente_946;teresina;2025-04-19 00:00:00
947;Cliente_947;picos;2026-03-12 00:00:00
948;Cliente_948;desconhecido;2026-02-01 00:00:00
949;Cliente_949;desconhecido;2025-03-13 00:00:00
950;Cliente_950;picos;2026-02-17 00:00:00
951;Cliente_951;picos;2025-03-10 00:00:00
952;Cliente_952;oeiras;2025-06-30 00:00:00
953;Cliente_953;oeiras;2025-07-23 00:00:00
954;Cliente_954;oeiras;2026-01-02 00:00:00
955;Cliente_955;picos;2025-10-27 00:00:00
956;Cliente_956;oeiras;2025-01-08 00:00:00
957;cliente_957;picos;2025-10-22 00:00:00
958;Cliente_958;picos;2025-01-25 00:00:00
959;Cliente_959;picos;2025-03-03 00:00:00
960;Cliente_960;floriano;2025-08-08 00:00:00
961;cliente_961;floriano;2025-03-17 00:00:00
962;Cliente_962;picos;2025-09-29 00:00:00
963;Cliente_963;picos;2025-06-28 00:00:00
964;Cliente_964;picos;2026-01-10 00:00:00
965;Cliente_965;picos;2025-05-16 00:00:00
966;Cliente_966;picos;2025-09-18 00:00:00
967;cliente_967;teresina;2025-05-17 00:00:00
968;cliente_968;oeiras;2025-08-21 00:00:00
969;Cliente_969;oeiras;2025-07-30 00:00:00
970;Cliente_970;oeiras;2025-05-18 00:00:00
971;Cliente_971;teresina;2025-07-16 00:00:00
972;Cliente_972;teresina;2026-03-28 00:00:00
973;Cliente_973;oeiras;2025-01-03 00:00:00
974;Cliente_974;teresina;2025-12-22 00:00:00
975;Cliente_975;picos;2026-02-27 00:00:00
976;Cliente_976;desconhecido;2025-11-14 00:00:00
977;Cliente_977;picos;2025-07-27 00:00:00
978;Cliente_978;oeiras;2025-08-15 00:00:00
979;Cliente_979;floriano;2025-01-01 00:00:00
980;Cliente_980;teresina;2025-09-19 00:00:00
981;Cliente_981;teresina;2025-05-01 00:00:00
982;Cliente_982;desconhecido;2025-07-13 00:00:00
983;Cliente_983;floriano;2025-05-17 00:00:00
984;Cliente_984;teresina;2025-02-06 00:00:00
985;Cliente_985;picos;2026-04-19 00:00:00
986;Cliente_986;desconhecido;2025-08-31 00:00:00
987;Cliente_987;floriano;2025-09-02 00:00:00
988;Cliente_988;picos;2026-04-20 00:00:00
989;Cliente_989;picos;2025-09-28 00:00:00
990;Cliente_990;oeiras;2025-03-30 00:00:00
991;Cliente_991;picos;2025-11-24 00:00:00
992;Cliente_992;oeiras;2026-03-21 00:00:00
993;Cliente_993;teresina;2026-03-03 00:00:00
994;Cliente_994;teresina;2025-03-20 00:00:00
995;Cliente_995;teresina;2025-07-02 00:00:00
996;Cliente_996;teresina;2025-08-20 00:00:00
997;Cliente_997;teresina;2025-08-17 00:00:00
998;Cliente_998;teresina;2026-01-10 00:00:00
999;Cliente_999;picos;2025-01-04 00:00:00
1000;Cliente_1000;floriano;2025-12-05 00:00:00
1001;Cliente_1001;teresina;2026-02-15 00:00:00
1002;Cliente_1002;picos;2025-01-01 00:00:00
1003;Cliente_1003;picos;2025-06-06 00:00:00
1004;Cliente_1004;teresina;2025-05-11 00:00:00
1005;Cliente_1005;picos;2025-09-26 00:00:00
1006;Cliente_1006;picos;2025-03-07 00:00:00
1007;Cliente_1007;floriano;2026-02-04 00:00:00
1008;Cliente_1008;teresina;2025-07-12 00:00:00
1009;Cliente_1009;teresina;2026-05-12 00:00:00
1010;Cliente_1010;desconhecido;2025-05-12 00:00:00
1011;Cliente_1011;floriano;2025-03-08 00:00:00
1012;Cliente_1012;desconhecido;2025-12-31 00:00:00
1013;Cliente_1013;picos;2025-06-18 00:00:00
1014;Cliente_1014;teresina;2025-07-14 00:00:00
1015;Cliente_1015;oeiras;2026-01-23 00:00:00
1016;Cliente_1016;floriano;2025-08-25 00:00:00
1017;Cliente_1017;teresina;2025-08-01 00:00:00
1018;Cliente_1018;picos;2025-08-14 00:00:00
1019;Cliente_1019;desconhecido;2026-02-27 00:00:00
1020;cliente_1020;picos;2025-07-25 00:00:00
1021;Cliente_1021;teresina;2025-10-11 00:00:00
1022;Cliente_1022;teresina;2025-03-02 00:00:00
1023;Cliente_1023;floriano;2026-02-23 00:00:00
1024;cliente_1024;desconhecido;2026-01-21 00:00:00
1025;Cliente_1025;desconhecido;2025-12-15 00:00:00
1026;Cliente_1026;desconhecido;2025-01-29 00:00:00
1027;Cliente_1027;desconhecido;2025-10-26 00:00:00
1028;Cliente_1028;picos;2026-03-23 00:00:00
1029;Cliente_1029;picos;2025-09-23 00:00:00
1030;Cliente_1030;floriano;2025-05-21 00:00:00
1031;Cliente_1031;teresina;2025-05-11 00:00:00
1032;Cliente_1032;teresina;2025-09-19 00:00:00
1033;Cliente_1033;teresina;2025-06-05 00:00:00
1034;Cliente_1034;teresina;2026-03-15 00:00:00
1035;Cliente_1035;picos;2025-01-27 00:00:00
1036;Cliente_1036;teresina;2025-12-03 00:00:00
1037;Cliente_1037;teresina;2026-04-22 00:00:00
1038;Cliente_1038;oeiras;2025-10-12 00:00:00
1039;Cliente_1039;picos;2025-09-30 00:00:00
1040;Cliente_1040;desconhecido;2025-06-15 00:00:00
1041;cliente_1041;teresina;2025-05-30 00:00:00
1042;Cliente_1042;floriano;2025-11-09 00:00:00
1043;Cliente_1043;teresina;2025-04-15 00:00:00
1044;Cliente_1044;teresina;2026-03-16 00:00:00
1045;Cliente_1045;desconhecido;2026-03-27 00:00:00
1046;Cliente_1046;picos;2025-01-08 00:00:00
1047;Cliente_1047;desconhecido;2025-03-26 00:00:00
1048;Cliente_1048;oeiras;2026-01-19 00:00:00
1049;Cliente_1049;desconhecido;2025-03-23 00:00:00
1050;Cliente_1050;picos;2025-09-22 00:00:00
1051;Cliente_1051;desconhecido;2025-02-16 00:00:00
1052;Cliente_1052;oeiras;2026-03-03 00:00:00
1053;Cliente_1053;oeiras;2025-08-06 00:00:00
1054;Cliente_1054;oeiras;2025-03-10 00:00:00
1055;cliente_1055;teresina;2026-01-24 00:00:00
1056;Cliente_1056;teresina;2025-12-28 00:00:00
1057;Cliente_1057;teresina;2025-06-16 00:00:00
1058;Cliente_1058;desconhecido;2025-12-07 00:00:00
1059;Cliente_1059;picos;2025-06-17 00:00:00
1060;Cliente_1060;picos;2025-12-02 00:00:00
1061;Cliente_1061;teresina;2025-03-18 00:00:00
1062;Cliente_1062;oeiras;2025-07-25 00:00:00
1063;Cliente_1063;picos;2025-12-03 00:00:00
1064;Cliente_1064;floriano;2025-09-27 00:00:00
1065;Cliente_1065;picos;2026-01-20 00:00:00
1066;Cliente_1066;picos;2025-04-13 00:00:00
1067;Cliente_1067;floriano;2025-10-26 00:00:00
